date,currency_code,Country,local_price,dollar_ex,dollar_price,Year,Code,gdp_growth,GDP_Per_Capita,GDP,country_code,region,sub_region,GDP_log10
7/1/2010,PLN,Poland,8.3,3,2.77,2010,POL,1.607905585,13437.24865,5.11464E+11,616,Europe,Eastern Europe,11.70881524
7/1/2010,SAR,Saudi Arabia,10,3,3.33,2010,SAU,5.411444902,21006.63701,6.12452E+11,682,Asia,Western Asia,
7/1/2010,SGD,Singapore,4.23,1,4.23,2010,SGP,4.449315805,50102.2312,2.66165E+11,702,Asia,South-eastern Asia,
7/1/2010,ZAR,South Africa,18.45,7,2.64,2010,ZAF,2.213354808,7500.018569,3.96256E+11,710,Africa,Sub-Saharan Africa,
7/1/2010,LKR,Sri Lanka,210,112,1.88,2010,LKA,9.144572246,3286.007594,67116705113,144,Asia,Southern Asia,
7/1/2010,SEK,Sweden,48.4,7,6.91,2010,SWE,-0.298512381,52577.98589,5.0051E+11,752,Europe,Northern Europe,11.69941234
7/1/2010,CHF,Switzerland,6.5,1,6.5,2010,CHE,1.006024097,74984.13712,5.99638E+11,756,Europe,Western Europe,11.77788895
7/1/2010,THB,Thailand,70,32,2.19,2010,THA,7.242786605,5437.870915,3.68883E+11,764,Asia,South-eastern Asia,
7/1/2010,TRY,Turkey,5.95,1,5.95,2010,TUR,4.789940281,12039.2957,8.9877E+11,792,Asia,Western Asia,
7/1/2010,UAH,Ukraine,14.5,7,2.07,2010,UKR,0.238681306,3153.739245,1.43789E+11,804,Europe,Eastern Europe,11.15772681
4/1/2002,USD,United States,2.35,1,2.35,2002,USA,3.798891127,47287.59377,1.38461E+13,840,Americas,Northern America,
7/1/2010,UYU,Uruguay,79,21,3.76,2010,URY,3.538178707,12981.14011,43862934925,858,Americas,Latin America and the Caribbean,
7/1/2011,ARS,Argentina,20,4,5,2011,ARG,2.405323781,10784.6307,4.55143E+11,32,Americas,Latin America and the Caribbean,
7/1/2011,AUD,Australia,4.56,1,4.56,2011,AUS,2.615722477,54137.18929,1.25209E+12,36,Oceania,Australia and New Zealand,
7/1/2011,EUR,Austria,3.09,1,3.09,2011,AUT,0.025504101,47901.36543,4.06195E+11,40,Europe,Western Europe,11.60873468
7/1/2011,EUR,Belgium,3.75,1,3.75,2011,BEL,0.200661828,44302.48427,4.94389E+11,56,Europe,Western Europe,11.6940692
7/1/2011,BRL,Brazil,9.5,1,9.5,2011,BRA,3.004822669,11993.48398,2.41112E+12,76,Americas,Latin America and the Caribbean,
4/1/2003,USD,United States,2.46,1,2.46,2003,USA,3.513213797,48499.81238,1.43325E+13,840,Americas,Northern America,
7/1/2011,CLP,Chile,1850,462,4,2011,CHL,4.045004298,14461.17438,2.54105E+11,152,Americas,Latin America and the Caribbean,
7/1/2011,CNY,China,14.65,6,2.44,2011,CHN,7.768615284,5710.587873,7.75144E+12,156,Asia,Eastern Asia,
7/1/2011,COP,Colombia,8400,1770,4.75,2011,COL,4.566869773,7177.465798,3.33733E+11,170,Americas,Latin America and the Caribbean,
7/1/2011,CRC,Costa Rica,2050,504,4.07,2011,CRI,2.269027401,8785.741894,41662928135,188,Americas,Latin America and the Caribbean,
7/1/2011,CZK,Czech Republic,69.32,17,4.08,2011,CZE,-0.483671041,19826.79194,2.08464E+11,203,Europe,Eastern Europe,11.31903166
7/1/2011,DKK,Denmark,28.5,5,5.7,2011,DNK,0.933340957,58788.08416,3.30091E+11,208,Europe,Northern Europe,11.51863381
7/1/2011,EUR,Estonia,2.2,1,2.2,2011,EST,1.936543444,16918.58711,22298647062,233,Europe,Northern Europe,10.34827851
7/1/2011,EUR,Finland,3.75,1,3.75,2011,FIN,-0.758036295,45715.64682,2.48646E+11,246,Europe,Northern Europe,11.39558169
7/1/2011,EUR,France,3.5,1,3.5,2011,FRA,0.576326679,41282.99081,2.72462E+12,250,Europe,Western Europe,12.43530645
7/1/2011,EUR,Germany,3.4,1,3.4,2011,DEU,0.489584482,44354.73689,3.57701E+12,276,Europe,Western Europe,12.55352071
7/1/2011,EUR,Greece,3.26,1,3.26,2011,GRC,-3.241425025,22251.25729,2.4399E+11,300,Europe,Southern Europe,11.38737155
7/1/2011,HUF,Hungary,760,188,4.04,2011,HUN,2.093642164,13510.71745,1.33663E+11,348,Europe,Eastern Europe,11.12601002
7/1/2011,INR,India,84,44,1.91,2011,IND,6.386106401,1544.619197,1.97842E+12,356,Asia,Southern Asia,
7/1/2011,IDR,Indonesia,22534,8523,2.64,2011,IDN,5.557263689,3563.299864,8.97262E+11,360,Asia,South-eastern Asia,
7/1/2011,EUR,Ireland,3.8,1,3.8,2011,IRL,1.351633988,48971.36968,2.26435E+11,372,Europe,Northern Europe,11.35494279
7/1/2011,ILS,Israel,15.9,3,5.3,2011,ISR,4.144575228,32374.33427,2.60921E+11,376,Asia,Western Asia,
7/1/2011,EUR,Italy,3.5,1,3.5,2011,ITA,-1.728160802,33887.29817,2.04117E+12,380,Europe,Southern Europe,12.30987827
7/1/2011,JPY,Japan,320,78,4.1,2011,JPN,2.000267841,46249.20959,5.89423E+12,392,Asia,Eastern Asia,
7/1/2011,MYR,Malaysia,7.2,2,3.6,2011,MYS,4.69372252,10061.71544,2.96507E+11,458,Asia,South-eastern Asia,
7/1/2011,MXN,Mexico,32,11,2.91,2011,MEX,1.354091962,9693.722969,1.15188E+12,484,Americas,Latin America and the Caribbean,
7/1/2011,EUR,Netherlands,3.25,1,3.25,2011,NLD,-0.130175239,50565.30207,8.49721E+11,528,Europe,Western Europe,11.92927644
7/1/2011,NZD,New Zealand,5.1,1,5.1,2011,NZL,2.575386016,35409.7548,1.57294E+11,554,Oceania,Australia and New Zealand,
7/1/2011,NOK,Norway,45,5,9,2011,NOR,1.044389078,88538.69765,4.49743E+11,578,Europe,Northern Europe,11.65296461
7/1/2011,PKR,Pakistan,205.13,86,2.39,2011,PAK,4.396456633,1029.841324,1.9697E+11,586,Asia,Southern Asia,
7/1/2011,PEN,Peru,10,2,5,2011,PER,5.852518211,5919.209568,1.76238E+11,604,Americas,Latin America and the Caribbean,
7/1/2011,PHP,Philippines,118,42,2.81,2011,PHL,7.064024264,2390.129291,2.36316E+11,608,Asia,South-eastern Asia,
7/1/2011,PLN,Poland,8.63,2,4.32,2011,POL,1.391891419,13632.50667,5.18583E+11,616,Europe,Eastern Europe,11.71481846
7/1/2011,EUR,Portugal,2.9,1,2.9,2011,PRT,-1.130155823,21228.08936,2.21988E+11,620,Europe,Southern Europe,11.34633027
7/1/2011,SAR,Saudi Arabia,10,3,3.33,2011,SAU,2.699254723,20929.49687,6.28984E+11,682,Asia,Western Asia,
7/1/2011,SGD,Singapore,4.41,1,4.41,2011,SGP,4.815045038,51671.14987,2.78981E+11,702,Asia,South-eastern Asia,
7/1/2011,ZAR,South Africa,19.45,6,3.24,2011,ZAF,2.4852005,7563.970088,4.06104E+11,710,Africa,Sub-Saharan Africa,
7/1/2011,EUR,Spain,3.5,1,3.5,2011,ESP,-1.705705,29008.02098,1.35236E+12,724,Europe,Southern Europe,12.13109079
7/1/2011,LKR,Sri Lanka,280,109,2.57,2011,LKA,3.39573265,3371.183337,69395808982,144,Asia,Southern Asia,
7/1/2011,SEK,Sweden,48.4,6,8.07,2011,SWE,1.238349398,52779.95467,5.06708E+11,752,Europe,Northern Europe,11.70475739
7/1/2011,CHF,Switzerland,6.5,1,6.5,2011,CHE,1.852039757,75499.70674,6.10743E+11,756,Europe,Western Europe,11.78585868
7/1/2011,THB,Thailand,70,29,2.41,2011,THA,2.687379919,5558.723953,3.78796E+11,764,Asia,South-eastern Asia,
7/1/2011,TRY,Turkey,6.5,1,6.5,2011,TUR,8.491309299,12842.16376,9.75087E+11,792,Asia,Western Asia,
7/1/2011,UAH,Ukraine,16.5,7,2.36,2011,UKR,-0.026729649,3160.083736,1.43751E+11,804,Europe,Eastern Europe,11.15761071
5/1/2004,USD,United States,2.47,1,2.47,2004,USA,2.854972292,49405.7673,1.47417E+13,840,Americas,Northern America,
7/1/2011,UYU,Uruguay,90,18,5,2011,URY,4.637538643,13541.20711,45897095482,858,Americas,Latin America and the Caribbean,
1/1/2012,ARS,Argentina,20,4,5,2012,ARG,-2.512615321,10398.69401,4.43707E+11,32,Americas,Latin America and the Caribbean,
1/1/2012,AUD,Australia,4.8,1,4.8,2012,AUS,2.568707043,54705.72704,1.28425E+12,36,Oceania,Australia and New Zealand,
1/1/2012,EUR,Austria,3.09,1,3.09,2012,AUT,0.661274653,47842.74907,4.08881E+11,40,Europe,Western Europe,11.61159711
1/1/2012,EUR,Belgium,3.7,1,3.7,2012,BEL,1.254676984,44659.63942,5.00592E+11,56,Europe,Western Europe,11.69948429
1/1/2012,BRL,Brazil,10.25,1,10.25,2012,BRA,0.50395574,11951.20945,2.42327E+12,76,Americas,Latin America and the Caribbean,
6/1/2005,USD,United States,2.58,1,2.58,2005,USA,1.876171458,49856.28149,1.50183E+13,840,Americas,Northern America,
1/1/2012,CLP,Chile,2050,506,4.05,2012,CHL,1.766739784,14561.32616,2.58594E+11,152,Americas,Latin America and the Caribbean,
1/1/2012,CNY,China,15.4,6,2.57,2012,CHN,7.299518921,6096.487817,8.31726E+12,156,Asia,Eastern Asia,
1/1/2012,COP,Colombia,8400,1852,4.54,2012,COL,4.728312246,7441.310334,3.49512E+11,170,Americas,Latin America and the Caribbean,
1/1/2012,CRC,Costa Rica,2050,509,4.03,2012,CRI,3.515338564,8993.526523,43127521114,188,Americas,Latin America and the Caribbean,
1/1/2012,CZK,Czech Republic,70.22,20,3.51,2012,CZE,2.715116132,20343.68375,2.14124E+11,203,Europe,Eastern Europe,11.33066602
1/1/2012,DKK,Denmark,31.5,5,6.3,2012,DNK,1.619393812,59437.94732,3.35437E+11,208,Europe,Northern Europe,11.52561041
1/1/2012,EUR,Estonia,2.04,1,2.04,2012,EST,2.888563845,17453.00292,22942757718,233,Europe,Northern Europe,10.36064562
1/1/2012,EUR,Finland,3.75,1,3.75,2012,FIN,-0.631728091,45239.3688,2.47075E+11,246,Europe,Northern Europe,11.39282943
1/1/2012,EUR,France,3.6,1,3.6,2012,FRA,0.956183042,41478.24697,2.75068E+12,250,Europe,Western Europe,12.43943937
1/1/2012,EUR,Germany,3.53,1,3.53,2012,DEU,2.178066561,45132.27363,3.65492E+12,276,Europe,Western Europe,12.56287839
1/1/2012,EUR,Greece,3.3,1,3.3,2012,GRC,0.739777123,22565.68048,2.45795E+11,300,Europe,Southern Europe,11.39057253
1/1/2012,HUF,Hungary,645,245,2.63,2012,HUN,4.224653755,14119.48219,1.39309E+11,348,Europe,Eastern Europe,11.14398048
1/1/2012,INR,India,84,51,1.65,2012,IND,7.410227605,1640.180647,2.12502E+12,356,Asia,Southern Asia,
1/1/2012,IDR,Indonesia,22534,9160,2.46,2012,IDN,5.006668426,3692.973446,9.42185E+11,360,Asia,South-eastern Asia,
1/1/2012,EUR,Ireland,3.8,1,3.8,2012,IRL,8.556687984,52774.50118,2.4581E+11,372,Europe,Northern Europe,11.39059938
1/1/2012,ILS,Israel,15.9,3,5.3,2012,ISR,3.897895909,32996.74696,2.71091E+11,376,Asia,Western Asia,
1/1/2012,EUR,Italy,3.5,1,3.5,2012,ITA,0.113673238,33615.97178,2.04349E+12,380,Europe,Southern Europe,12.31037167
1/1/2012,JPY,Japan,320,76,4.21,2012,JPN,0.374719476,46484.15527,5.91632E+12,392,Asia,Eastern Asia,
1/1/2012,MYR,Malaysia,7.35,3,2.45,2012,MYS,6.00672195,10524.07074,3.14318E+11,458,Asia,South-eastern Asia,
1/1/2012,MXN,Mexico,37,13,2.85,2012,MEX,2.804340128,9839.050191,1.18418E+12,484,Americas,Latin America and the Caribbean,
1/1/2012,EUR,Netherlands,3.25,1,3.25,2012,NLD,1.423395401,51100.83982,8.61816E+11,528,Europe,Western Europe,11.93541459
1/1/2012,NZD,New Zealand,5.1,1,5.1,2012,NZL,3.71553302,36174.90523,1.63138E+11,554,Oceania,Australia and New Zealand,
1/1/2012,NOK,Norway,41,6,6.83,2012,NOR,1.975117446,89274.95614,4.58626E+11,578,Europe,Northern Europe,11.66145882
1/1/2012,PKR,Pakistan,260,90,2.89,2012,PAK,4.674707981,1055.663321,2.06178E+11,586,Asia,Southern Asia,
1/1/2012,PEN,Peru,10,2,5,2012,PER,2.381938283,5996.484133,1.80436E+11,604,Americas,Latin America and the Caribbean,
1/1/2012,PHP,Philippines,118,44,2.68,2012,PHL,6.145298786,2495.575295,2.50838E+11,608,Asia,South-eastern Asia,
1/1/2012,PLN,Poland,9.1,3,3.03,2012,POL,3.318445415,14095.43992,5.35792E+11,616,Europe,Eastern Europe,11.72899633
1/1/2012,EUR,Portugal,2.9,1,2.9,2012,PRT,0.893187725,21533.49011,2.23971E+11,620,Europe,Southern Europe,11.35019211
1/1/2012,SAR,Saudi Arabia,10,3,3.33,2012,SAU,3.652481698,21087.35441,6.51958E+11,682,Asia,Western Asia,
1/1/2012,SGD,Singapore,4.85,1,4.85,2012,SGP,3.900573228,52994.03837,2.89863E+11,702,Asia,South-eastern Asia,
1/1/2012,ZAR,South Africa,19.95,8,2.49,2012,ZAF,1.846991604,7582.674183,4.13604E+11,710,Africa,Sub-Saharan Africa,
1/1/2012,EUR,Spain,3.5,1,3.5,2012,ESP,1.379997238,29496.37893,1.37102E+12,724,Europe,Southern Europe,12.13704306
1/1/2012,LKR,Sri Lanka,290,113,2.57,2012,LKA,4.960700592,3505.550452,72838327289,144,Asia,Southern Asia,
1/1/2012,SEK,Sweden,41,6,6.83,2012,SWE,2.60190267,53618.57551,5.19892E+11,752,Europe,Northern Europe,11.71591281
1/1/2012,CHF,Switzerland,6.5,1,6.5,2012,CHE,2.449218097,76410.85666,6.25702E+11,756,Europe,Western Europe,11.79636732
1/1/2012,THB,Thailand,78,31,2.52,2012,THA,0.984414064,5589.31172,3.82525E+11,764,Asia,South-eastern Asia,
1/1/2012,TRY,Turkey,6.6,1,6.6,2012,TUR,5.166690718,13277.76077,1.02547E+12,792,Asia,Western Asia,
1/1/2012,UAH,Ukraine,17,8,2.12,2012,UKR,-6.552618891,3123.915572,1.34331E+11,804,Europe,Eastern Europe,11.12817784
1/1/2006,USD,United States,2.67,1,2.67,2006,USA,-0.136579805,49319.47886,1.49978E+13,840,Americas,Northern America,
1/1/2012,UYU,Uruguay,90,19,4.74,2012,URY,3.238791216,13934.57617,47383606579,858,Americas,Latin America and the Caribbean,
7/1/2012,ARS,Argentina,19,4,4.75,2012,ARG,-2.512615321,10398.69401,4.43707E+11,32,Americas,Latin America and the Caribbean,
7/1/2012,AUD,Australia,4.56,1,4.56,2012,AUS,2.568707043,54705.72704,1.28425E+12,36,Oceania,Australia and New Zealand,
7/1/2012,EUR,Austria,3.19,1,3.19,2012,AUT,0.661274653,47842.74907,4.08881E+11,40,Europe,Western Europe,11.61159711
7/1/2012,EUR,Belgium,3.8,1,3.8,2012,BEL,1.254676984,44659.63942,5.00592E+11,56,Europe,Western Europe,11.69948429
7/1/2012,BRL,Brazil,10.08,2,5.04,2012,BRA,0.50395574,11951.20945,2.42327E+12,76,Americas,Latin America and the Caribbean,
5/1/2006,USD,United States,2.78,1,2.78,2006,USA,-0.136579805,49319.47886,1.49978E+13,840,Americas,Northern America,
7/1/2012,CLP,Chile,2050,493,4.16,2012,CHL,1.766739784,14561.32616,2.58594E+11,152,Americas,Latin America and the Caribbean,
7/1/2012,CNY,China,15.65,6,2.61,2012,CHN,7.299518921,6096.487817,8.31726E+12,156,Asia,Eastern Asia,
7/1/2012,COP,Colombia,8600,1804,4.77,2012,COL,4.728312246,7441.310334,3.49512E+11,170,Americas,Latin America and the Caribbean,
7/1/2012,CZK,Czech Republic,70.33,21,3.35,2012,CZE,2.715116132,20343.68375,2.14124E+11,203,Europe,Eastern Europe,11.33066602
7/1/2012,DKK,Denmark,28.5,6,4.75,2012,DNK,1.619393812,59437.94732,3.35437E+11,208,Europe,Northern Europe,11.52561041
7/1/2012,EUR,Estonia,2.04,1,2.04,2012,EST,2.888563845,17453.00292,22942757718,233,Europe,Northern Europe,10.36064562
7/1/2012,EUR,Finland,3.75,1,3.75,2012,FIN,-0.631728091,45239.3688,2.47075E+11,246,Europe,Northern Europe,11.39282943
7/1/2012,EUR,France,3.6,1,3.6,2012,FRA,0.956183042,41478.24697,2.75068E+12,250,Europe,Western Europe,12.43943937
7/1/2012,EUR,Germany,3.64,1,3.64,2012,DEU,2.178066561,45132.27363,3.65492E+12,276,Europe,Western Europe,12.56287839
7/1/2012,EUR,Greece,2.683,1,2.68,2012,GRC,0.739777123,22565.68048,2.45795E+11,300,Europe,Southern Europe,11.39057253
7/1/2012,HUF,Hungary,830,238,3.49,2012,HUN,4.224653755,14119.48219,1.39309E+11,348,Europe,Eastern Europe,11.14398048
7/1/2012,INR,India,89,56,1.59,2012,IND,7.410227605,1640.180647,2.12502E+12,356,Asia,Southern Asia,
7/1/2012,IDR,Indonesia,24200,9482,2.55,2012,IDN,5.006668426,3692.973446,9.42185E+11,360,Asia,South-eastern Asia,
7/1/2012,EUR,Ireland,3.49,1,3.49,2012,IRL,8.556687984,52774.50118,2.4581E+11,372,Europe,Northern Europe,11.39059938
7/1/2012,ILS,Israel,11.9,4,2.98,2012,ISR,3.897895909,32996.74696,2.71091E+11,376,Asia,Western Asia,
7/1/2012,EUR,Italy,3.6,1,3.6,2012,ITA,0.113673238,33615.97178,2.04349E+12,380,Europe,Southern Europe,12.31037167
7/1/2012,JPY,Japan,320,78,4.1,2012,JPN,0.374719476,46484.15527,5.91632E+12,392,Asia,Eastern Asia,
7/1/2012,MYR,Malaysia,7.4,3,2.47,2012,MYS,6.00672195,10524.07074,3.14318E+11,458,Asia,South-eastern Asia,
7/1/2012,MXN,Mexico,37,13,2.85,2012,MEX,2.804340128,9839.050191,1.18418E+12,484,Americas,Latin America and the Caribbean,
7/1/2012,EUR,Netherlands,3.38,1,3.38,2012,NLD,1.423395401,51100.83982,8.61816E+11,528,Europe,Western Europe,11.93541459
7/1/2012,NZD,New Zealand,5.1,1,5.1,2012,NZL,3.71553302,36174.90523,1.63138E+11,554,Oceania,Australia and New Zealand,
7/1/2012,NOK,Norway,43,6,7.17,2012,NOR,1.975117446,89274.95614,4.58626E+11,578,Europe,Northern Europe,11.66145882
7/1/2012,PKR,Pakistan,285,94,3.03,2012,PAK,4.674707981,1055.663321,2.06178E+11,586,Asia,Southern Asia,
7/1/2012,PHP,Philippines,118,42,2.81,2012,PHL,6.145298786,2495.575295,2.50838E+11,608,Asia,South-eastern Asia,
7/1/2012,PLN,Poland,9.1,3,3.03,2012,POL,3.318445415,14095.43992,5.35792E+11,616,Europe,Eastern Europe,11.72899633
7/1/2012,EUR,Portugal,4.95,1,4.95,2012,PRT,0.893187725,21533.49011,2.23971E+11,620,Europe,Southern Europe,11.35019211
7/1/2012,SAR,Saudi Arabia,10,3,3.33,2012,SAU,3.652481698,21087.35441,6.51958E+11,682,Asia,Western Asia,
7/1/2012,SGD,Singapore,4.4,1,4.4,2012,SGP,3.900573228,52994.03837,2.89863E+11,702,Asia,South-eastern Asia,
7/1/2012,ZAR,South Africa,19.95,8,2.49,2012,ZAF,1.846991604,7582.674183,4.13604E+11,710,Africa,Sub-Saharan Africa,
7/1/2012,EUR,Spain,3.5,1,3.5,2012,ESP,1.379997238,29496.37893,1.37102E+12,724,Europe,Southern Europe,12.13704306
7/1/2012,LKR,Sri Lanka,290,131,2.21,2012,LKA,4.960700592,3505.550452,72838327289,144,Asia,Southern Asia,
7/1/2012,SEK,Sweden,39.97301987,6,6.66,2012,SWE,2.60190267,53618.57551,5.19892E+11,752,Europe,Northern Europe,11.71591281
7/1/2012,CHF,Switzerland,6.5,1,6.5,2012,CHE,2.449218097,76410.85666,6.25702E+11,756,Europe,Western Europe,11.79636732
7/1/2012,THB,Thailand,82,31,2.65,2012,THA,0.984414064,5589.31172,3.82525E+11,764,Asia,South-eastern Asia,
7/1/2012,TRY,Turkey,8.25,1,8.25,2012,TUR,5.166690718,13277.76077,1.02547E+12,792,Asia,Western Asia,
7/1/2012,UAH,Ukraine,15,8,1.88,2012,UKR,-6.552618891,3123.915572,1.34331E+11,804,Europe,Eastern Europe,11.12817784
1/1/2007,USD,United States,2.89,1,2.89,2007,USA,-2.536757066,47648.81325,1.46173E+13,840,Americas,Northern America,
7/1/2012,UYU,Uruguay,99,21,4.71,2012,URY,3.238791216,13934.57617,47383606579,858,Americas,Latin America and the Caribbean,
1/1/2013,ARS,Argentina,19,4,4.75,2013,ARG,2.731159828,10568.15781,4.55825E+11,32,Americas,Latin America and the Caribbean,
1/1/2013,AUD,Australia,4.7,1,4.7,2013,AUS,2.336075481,55183.73783,1.31426E+12,36,Oceania,Australia and New Zealand,
1/1/2013,EUR,Austria,3.39,1,3.39,2013,AUT,1.142980101,47850.16763,4.13555E+11,40,Europe,Western Europe,11.61653285
1/1/2013,EUR,Belgium,3.8,1,3.8,2013,BEL,1.739580448,45174.01082,5.09301E+11,56,Europe,Western Europe,11.70697423
1/1/2013,BRL,Brazil,11.25,1,11.25,2013,BRA,-3.545763393,11431.15448,2.33735E+12,76,Americas,Latin America and the Caribbean,
6/1/2007,USD,United States,3,1,3,2007,USA,-2.536757066,47648.81325,1.46173E+13,840,Americas,Northern America,
1/1/2013,CLP,Chile,2050,471,4.35,2013,CHL,2.303767036,14722.36633,2.64551E+11,152,Americas,Latin America and the Caribbean,
1/1/2013,CNY,China,16,6,2.67,2013,CHN,6.90531667,6484.435948,8.89159E+12,156,Asia,Eastern Asia,
1/1/2013,COP,Colombia,8600,1773,4.85,2013,COL,2.955945907,7572.365505,3.59844E+11,170,Americas,Latin America and the Caribbean,
1/1/2013,CRC,Costa Rica,2200,500,4.4,2013,CRI,3.631731441,9219.390235,44693796858,188,Americas,Latin America and the Caribbean,
1/1/2013,CZK,Czech Republic,70.33,18,3.91,2013,CZE,5.309238519,21381.70308,2.25493E+11,203,Europe,Eastern Europe,11.35313249
1/1/2013,DKK,Denmark,28.5,5,5.7,2013,DNK,2.342590432,60402.12925,3.43294E+11,208,Europe,Northern Europe,11.53566681
1/1/2013,EUR,Estonia,2.7,1,2.7,2013,EST,1.90028659,17773.00552,23378735867,233,Europe,Northern Europe,10.36882102
1/1/2013,EUR,Finland,3.75,1,3.75,2013,FIN,0.50066201,45316.35427,2.48312E+11,246,Europe,Northern Europe,11.39499835
1/1/2013,EUR,France,3.6,1,3.6,2013,FRA,1.112912342,41765.24403,2.78129E+12,250,Europe,Western Europe,12.44424599
1/1/2013,EUR,Germany,3.64,1,3.64,2013,DEU,1.738967619,45521.31928,3.71848E+12,276,Europe,Western Europe,12.57036572
1/1/2013,EUR,Greece,3.3,1,3.3,2013,GRC,-0.437833918,22615.39459,2.44719E+11,300,Europe,Southern Europe,11.38866687
1/1/2013,HUF,Hungary,830,217,3.82,2013,HUN,3.536425476,14653.62011,1.44236E+11,348,Europe,Eastern Europe,11.15907365
1/1/2013,INR,India,89,53,1.68,2013,IND,7.996253786,1751.664378,2.29495E+12,356,Asia,Southern Asia,
1/1/2013,IDR,Indonesia,27939,9767,2.86,2013,IDN,4.8763223,3824.274885,9.88129E+11,360,Asia,South-eastern Asia,
1/1/2013,EUR,Ireland,3.49,1,3.49,2013,IRL,25.16253309,65432.73446,3.07662E+11,372,Europe,Northern Europe,11.48807372
1/1/2013,ILS,Israel,14.9,3,4.97,2013,ISR,2.567352135,33179.94346,2.78051E+11,376,Asia,Western Asia,
1/1/2013,EUR,Italy,3.85,1,3.85,2013,ITA,0.923992488,33959.29372,2.06237E+12,380,Europe,Southern Europe,12.31436609
1/1/2013,JPY,Japan,320,91,3.52,2013,JPN,1.222921041,47102.58088,5.98867E+12,392,Asia,Eastern Asia,
1/1/2013,MYR,Malaysia,7.95,3,2.65,2013,MYS,5.091515721,10912.15135,3.30321E+11,458,Asia,South-eastern Asia,
1/1/2013,MXN,Mexico,37,12,3.08,2013,MEX,3.287991599,10037.20149,1.22312E+12,484,Americas,Latin America and the Caribbean,
1/1/2013,EUR,Netherlands,3.45,1,3.45,2013,NLD,1.959169699,51871.5765,8.78701E+11,528,Europe,Western Europe,11.94384088
1/1/2013,NZD,New Zealand,5.2,1,5.2,2013,NZL,3.584704557,36770.45594,1.68986E+11,554,Oceania,Australia and New Zealand,
1/1/2013,NOK,Norway,43,5,8.6,2013,NOR,1.970052934,90132.34952,4.67661E+11,578,Europe,Northern Europe,11.66993147
1/1/2013,PKR,Pakistan,290,97,2.99,2013,PAK,4.731147475,1082.766564,2.15933E+11,586,Asia,Southern Asia,
1/1/2013,PEN,Peru,10,2,5,2013,PER,3.255889597,6114.429963,1.86311E+11,604,Americas,Latin America and the Caribbean,
1/1/2013,PHP,Philippines,118,40,2.95,2013,PHL,6.066548905,2605.493599,2.66055E+11,608,Asia,South-eastern Asia,
1/1/2013,PLN,Poland,9.1,3,3.03,2013,POL,3.838945167,14646.31334,5.56361E+11,616,Europe,Eastern Europe,11.7453566
1/1/2013,EUR,Portugal,2.95,1,2.95,2013,PRT,1.822065644,22016.83666,2.28052E+11,620,Europe,Southern Europe,11.35803401
1/1/2013,SAR,Saudi Arabia,11,3,3.67,2013,SAU,4.10640887,21399.10401,6.7873E+11,682,Asia,Western Asia,
1/1/2013,SGD,Singapore,4.5,1,4.5,2013,SGP,2.892499228,53883.81824,2.98247E+11,702,Asia,South-eastern Asia,
1/1/2013,ZAR,South Africa,20.9,9,2.32,2013,ZAF,1.193732801,7556.765911,4.18542E+11,710,Africa,Sub-Saharan Africa,
1/1/2013,EUR,Spain,3.5,1,3.5,2013,ESP,3.644680152,30595.15683,1.42099E+12,724,Europe,Southern Europe,12.15259008
1/1/2013,LKR,Sri Lanka,350,126,2.78,2013,LKA,5.007683305,3647.393421,76485840044,144,Asia,Southern Asia,
1/1/2013,SEK,Sweden,40.55930138,6,6.76,2013,SWE,4.45656911,55418.98428,5.43061E+11,752,Europe,Northern Europe,11.73484856
1/1/2013,CHF,Switzerland,6.5,1,6.5,2013,CHE,1.333369086,76553.28214,6.34045E+11,756,Europe,Western Europe,11.80211981
1/1/2013,THB,Thailand,87,29,3,2013,THA,3.133896962,5741.339664,3.94513E+11,764,Asia,South-eastern Asia,
1/1/2013,TRY,Turkey,8.45,1,8.45,2013,TUR,6.085886616,13853.09713,1.08788E+12,792,Asia,Western Asia,
1/1/2013,UAH,Ukraine,19,8,2.38,2013,UKR,-9.772973947,2828.88539,1.21203E+11,804,Europe,Eastern Europe,11.08351449
6/1/2008,USD,United States,3.21,1,3.21,2008,USA,2.563766558,48466.82338,1.49921E+13,840,Americas,Northern America,
1/1/2013,UYU,Uruguay,105,19,5.53,2013,URY,0.370741267,13938.79007,47559277163,858,Americas,Latin America and the Caribbean,
7/1/2013,ARS,Argentina,21,5,4.2,2013,ARG,2.731159828,10568.15781,4.55825E+11,32,Americas,Latin America and the Caribbean,
7/1/2013,AUD,Australia,5.035,1,5.04,2013,AUS,2.336075481,55183.73783,1.31426E+12,36,Oceania,Australia and New Zealand,
7/1/2013,EUR,Austria,3.39,1,3.39,2013,AUT,1.142980101,47850.16763,4.13555E+11,40,Europe,Western Europe,11.61653285
7/1/2013,EUR,Belgium,3.7,1,3.7,2013,BEL,1.739580448,45174.01082,5.09301E+11,56,Europe,Western Europe,11.70697423
7/1/2013,BRL,Brazil,12,2,6,2013,BRA,-3.545763393,11431.15448,2.33735E+12,76,Americas,Latin America and the Caribbean,
7/1/2009,USD,United States,3.43,1,3.43,2009,USA,1.550835506,48862.42494,1.52246E+13,840,Americas,Northern America,
7/1/2013,CLP,Chile,2000,508,3.94,2013,CHL,2.303767036,14722.36633,2.64551E+11,152,Americas,Latin America and the Caribbean,
